,deeplob h=10 tau=0.1,logit-imbalance h=10 tau=0.1,lightgbm h=10 tau=0.1,selected
2026-09-02 23:35:00+00:00,-0.0002001296,0.0,0.0,0.0
2026-09-02 23:36:00+00:00,0.0,0.0,0.0,0.0
2026-09-02 23:37:00+00:00,0.0,0.0,0.0,0.0
2026-09-02 23:38:00+00:00,0.0,0.0,0.0,0.0
2026-09-02 23:39:00+00:00,0.0,0.0,0.0,0.0
2026-09-02 23:40:00+00:00,0.0,0.0,0.0,0.0
2026-09-02 23:41:00+00:00,-0.0002,0.0,0.0,0.0
2026-09-02 23:42:00+00:00,-0.0001968879,0.0,0.0,0.0
2026-09-02 23:43:00+00:00,0.0,0.0,0.0,0.0
2026-09-02 23:44:00+00:00,-0.0002001296,0.0,0.0,0.0
2026-09-02 23:45:00+00:00,-0.0008966,0.0,0.0,-0.0002966
2026-09-02 23:46:00+00:00,-0.0005669586,0.0,0.0,-0.0003998704
2026-09-02 23:47:00+00:00,-0.0004,0.0,0.0,-0.0004
2026-09-02 23:48:00+00:00,0.0,0.0,0.0,0.0
2026-09-02 23:49:00+00:00,-0.0002,0.0,0.0,0.0
2026-09-02 23:50:00+00:00,-0.0008585046,0.0,0.0,-0.0006207096
2026-09-02 23:51:00+00:00,-0.0009498021,0.0,0.0,-0.0005998706
2026-09-02 23:52:00+00:00,-0.0002749246,0.0,0.0,-0.0002749246
2026-09-02 23:53:00+00:00,-0.0005201946,0.0,0.0,0.0
2026-09-02 23:54:00+00:00,-0.0006,0.0,0.0,0.0
2026-09-02 23:55:00+00:00,-0.0003847352,0.0,0.0,0.0
2026-09-02 23:56:00+00:00,0.0,0.0,0.0,0.0
2026-09-02 23:57:00+00:00,-0.0004,0.0,0.0,0.0
2026-09-02 23:58:00+00:00,-0.0011693557,0.0,0.0,-0.0001847419
2026-09-02 23:59:00+00:00,-0.0004550751,0.0,0.0,-0.0004
2026-09-03 00:00:00+00:00,-0.0014622607,0.0,0.0,-0.0013503005
2026-09-03 00:01:00+00:00,-0.0015432021,0.0,0.0,-0.0014810142
2026-09-03 00:02:00+00:00,-0.0010912223,0.0,0.0,-0.0008178073
2026-09-03 00:03:00+00:00,-0.0004998707,0.0,0.0,-0.0004998707
2026-09-03 00:04:00+00:00,-0.0009556722,0.0,0.0,-0.0005552845
2026-09-03 00:05:00+00:00,-0.0007784171,0.0,0.0,-0.0005785463
2026-09-03 00:06:00+00:00,-0.0010880375,0.0,0.0,-0.0005998707
2026-09-03 00:07:00+00:00,-0.0010443665,0.0,0.0,-0.0008126634
2026-09-03 00:08:00+00:00,-0.0012375104,0.0,0.0,-0.000707706
2026-09-03 00:09:00+00:00,-0.0009185461,0.0,0.0,-0.0002966214
2026-09-03 00:10:00+00:00,-0.0010866578,0.0,0.0,-0.0005997409
2026-09-03 00:11:00+00:00,-0.0004240642,0.0,0.0,-0.0003998706
2026-09-03 00:12:00+00:00,-0.0014838535,0.0,0.0,-0.000599741
2026-09-03 00:13:00+00:00,-0.0007970214,0.0,0.0,-0.0002001295
2026-09-03 00:14:00+00:00,-0.0001289703,0.0,0.0,-0.0002
2026-09-03 00:15:00+00:00,-0.0010360877,0.0,0.0,-0.0004002592
2026-09-03 00:16:00+00:00,-0.0007001297,0.0,0.0,-0.0004001297
2026-09-03 00:17:00+00:00,-0.0010162086,0.0,0.0,-0.0004
2026-09-03 00:18:00+00:00,-0.0013090584,0.0,0.0,-0.0007
2026-09-03 00:19:00+00:00,-0.0010063913,0.0,0.0,-0.0001
2026-09-03 00:20:00+00:00,-0.0005337209,0.0,0.0,0.0
2026-09-03 00:21:00+00:00,-0.0010968295,0.0,0.0,-0.0008663668
2026-09-03 00:22:00+00:00,-0.0008565503,0.0,0.0,-0.0002955858
2026-09-03 00:23:00+00:00,-0.0006,0.0,0.0,0.0
2026-09-03 00:24:00+00:00,-0.0011787251,0.0,0.0,-0.0004001297
2026-09-03 00:25:00+00:00,-0.000572016,0.0,0.0,-0.0001998703
2026-09-03 00:26:00+00:00,-0.0002,0.0,0.0,0.0
2026-09-03 00:27:00+00:00,0.0,0.0,0.0,0.0
2026-09-03 00:28:00+00:00,-0.0006,0.0,0.0,0.0
2026-09-03 00:29:00+00:00,-0.0006,0.0,0.0,0.0
2026-09-03 00:30:00+00:00,-0.001,0.0,0.0,0.0
2026-09-03 00:31:00+00:00,-0.0014098971,0.0,0.0,-0.0004164194
2026-09-03 00:32:00+00:00,-0.0007389808,0.0,0.0,-0.0012024788
2026-09-03 00:33:00+00:00,-0.0009826809,0.0,0.0,-0.0010679659
2026-09-03 00:34:00+00:00,-0.0013528697,0.0,0.0,-0.0007997403
2026-09-03 00:35:00+00:00,-0.0008945605,0.0,0.0,-0.0005998701
2026-09-03 00:36:00+00:00,-0.0004800014,0.0,0.0,0.0
2026-09-03 00:37:00+00:00,-0.0011862432,0.0,0.0,-0.0008002597
2026-09-03 00:38:00+00:00,-0.0012533784,0.0,0.0,-0.0005973137
2026-09-03 00:39:00+00:00,-7.27673e-05,0.0,0.0,-0.0004787199
2026-09-03 00:40:00+00:00,-0.0013321081,0.0,0.0,-0.00130006
2026-09-03 00:41:00+00:00,-0.0013626573,0.0,0.0,-0.0003493052
2026-09-03 00:42:00+00:00,-0.000865497,0.0,0.0,-0.0005652376
2026-09-03 00:43:00+00:00,-0.0006507057,0.0,0.0,-0.0002
2026-09-03 00:44:00+00:00,0.0,0.0,0.0,0.0
2026-09-03 00:45:00+00:00,-0.0013715984,0.0,0.0,0.0
2026-09-03 00:46:00+00:00,-0.0010959927,0.0,0.0,-0.0011998703
2026-09-03 00:47:00+00:00,-0.0011228414,0.0,0.0,-0.0005332159
2026-09-03 00:48:00+00:00,-0.0005492053,0.0,0.0,-0.0006001297
2026-09-03 00:49:00+00:00,-0.0012015868,0.0,0.0,-0.0005518967
2026-09-03 00:50:00+00:00,-0.0002,0.0,0.0,-0.0002
2026-09-03 00:51:00+00:00,0.0,0.0,0.0,0.0
2026-09-03 00:52:00+00:00,-0.0007610937,0.0,0.0,-0.0002
2026-09-03 00:53:00+00:00,-0.0014905109,0.0,0.0,-0.0007631538
2026-09-03 00:54:00+00:00,-0.000563029,0.0,0.0,-0.0005966272
2026-09-03 00:55:00+00:00,-0.0004001297,0.0,0.0,0.0
2026-09-03 00:56:00+00:00,-0.0004001298,0.0,0.0,0.0
2026-09-03 00:57:00+00:00,-0.0007454941,0.0,0.0,-0.0002390681
2026-09-03 00:58:00+00:00,-0.0024559079,0.0,0.0,-0.0008998737
2026-09-03 00:59:00+00:00,-0.001276341,0.0,0.0,-0.0005613351
2026-09-03 01:00:00+00:00,-0.0019101213,0.0,0.0,-0.0008359228
2026-09-03 01:01:00+00:00,-0.0012050644,0.0,0.0,-0.001327865
2026-09-03 01:02:00+00:00,-0.0020831643,0.0,0.0,-0.000806053
2026-09-03 01:03:00+00:00,-0.0015683424,0.0,0.0,-0.0005804384
2026-09-03 01:04:00+00:00,-0.0007997406,0.0,0.0,-0.0004
2026-09-03 01:05:00+00:00,-0.0011723198,0.0,0.0,-0.001920519
2026-09-03 01:06:00+00:00,-0.0011754208,0.0,0.0,-0.0010905719
2026-09-03 01:07:00+00:00,-0.0013903847,0.0,0.0,-0.0010756911
2026-09-03 01:08:00+00:00,-0.0012742004,0.0,0.0,-0.0015457705
2026-09-03 01:09:00+00:00,-0.002252856,0.0,0.0,-0.0005998707
