snapshot,expiry,T,cp,strike,bid,ask,mid,volume,openInterest,impliedVolatility,spot
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,635.0,129.27,133.57,131.42000000000002,1.0,901.0,0.4810842907714844,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,636.0,128.37,132.56,130.465,14.0,124.0,0.4776053216552735,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,637.0,127.38,131.56,129.47,138.0,221.0,0.4744315252685547,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,638.0,126.28,130.57,128.425,203.0,284.0,0.47162393615722653,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,639.0,125.44,129.57,127.505,22.0,567.0,0.46845013977050787,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,640.0,124.45,128.61,126.53,3.0,1022.0,0.4666801379394532,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,641.0,123.3,127.61,125.455,198.0,341.0,0.4635063415527344,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,642.0,122.31,126.59,124.45,204.0,301.0,0.45966116516113287,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,643.0,121.46,125.63,123.54499999999999,24.0,144.0,0.4578301287841797,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,644.0,120.32,124.63,122.475,1.0,214.0,0.4547173669433594,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,645.0,119.32,123.61,121.465,50.0,596.0,0.45087219055175787,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,646.0,118.33,122.64,120.485,4.0,26.0,0.448674946899414,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,647.0,117.33,121.65,119.49000000000001,4.0,204.0,0.44586735778808595,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,648.0,112.11,115.54,113.825,1.0,4.0,1.0000000000000003e-05,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,649.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,650.0,114.35,118.67,116.50999999999999,1.0,1406.0,0.4370173486328125,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,651.0,113.36,117.65,115.505,204.0,109.0,0.4332332067871094,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,652.0,112.37,116.69,114.53,3.0,18.0,0.4313411358642578,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,653.0,111.37,115.69,113.53,4.0,27.0,0.4282283740234375,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,654.0,110.54,114.7,112.62,4.0,17.0,0.425359750366211,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,655.0,109.47,113.7,111.58500000000001,2.0,229.0,0.4221859539794922,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,656.0,108.39,112.72,110.555,1.0,53.0,0.41968353759765625,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,657.0,107.77,110.55,109.16,1.0,10.0,0.377386597290039,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,658.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,659.0,105.79,108.58,107.185,1.0,49.0,0.37256486816406253,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,660.0,104.5,108.75,106.625,10.0,549.0,0.4079038702392578,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,661.0,103.82,106.61,105.215,1.0,15.0,0.3676821044921875,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,662.0,102.84,105.63,104.235,1.0,15.0,0.3654848608398438,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,663.0,101.5,105.77,103.63499999999999,10.0,120.0,0.39905386108398444,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,664.0,100.8,104.78,102.78999999999999,256.0,241.0,0.3961852374267578,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,665.0,99.75,103.79,101.77000000000001,172.0,188.0,0.39331661376953125,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,666.0,98.57,102.8,100.685,72.0,66.0,0.39041747283935546,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,667.0,97.5,101.82,99.66,2.0,97.0,0.3878235046386719,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,668.0,96.5,100.82,98.66,1.0,125.0,0.3846497082519531,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,669.0,95.8,99.84,97.82,28.0,282.0,0.3820252227783203,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,670.0,94.62,98.86,96.74000000000001,9.0,2714.0,0.37946177185058594,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,671.0,93.8,97.87,95.83500000000001,161.0,144.0,0.376532113647461,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,672.0,92.8,96.87,94.83500000000001,3.0,36.0,0.3733583172607422,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,673.0,91.8,95.88,93.84,6.0,33.0,0.3704896936035156,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,674.0,90.55,94.91,92.72999999999999,92.0,83.0,0.3681093463134766,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,675.0,89.67,93.92,91.795,1.0,428.0,0.3651796881103516,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,676.0,88.57,92.92,90.745,1.0,42.0,0.36200589172363284,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,677.0,87.7,91.94,89.82,2.0,274.0,0.35938140625,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,678.0,86.6,90.96,88.78,1.0,29.0,0.3566958862304687,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,679.0,86.18,88.97,87.575,1.0,89.0,0.325629302368164,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,680.0,84.62,88.96,86.78999999999999,2.0,1387.0,0.35028725891113277,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,681.0,83.63,87.99,85.81,1.0,41.0,0.3479069116210937,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,682.0,82.64,86.97,84.805,3.0,141.0,0.34418380432128903,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,683.0,81.66,86.0,83.83,1.0,155.0,0.3417424224853516,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,684.0,80.67,85.05,82.86,4.0,59.0,0.33981983428955076,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,685.0,79.82,84.02,81.91999999999999,3.0,576.0,0.3358220715332031,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,686.0,78.7,83.04,80.87,3.0,104.0,0.33313655151367194,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,687.0,77.71,82.05,79.88,1.0,194.0,0.3301458587646484,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,688.0,76.73,81.07,78.9,1.0,84.0,0.32746033874511715,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,689.0,75.84,80.09,77.965,1.0,169.0,0.32471378417968744,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,690.0,74.76,79.16,76.96000000000001,31.0,722.0,0.32318792053222645,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,691.0,73.79,78.04,75.915,4.0,309.0,0.31702343139648437,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,692.0,73.55,76.34,74.945,10.0,10.0,0.29608858215332035,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,693.0,71.65,76.12,73.885,1.0,0.0,0.31250687499999996,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,694.0,70.85,75.14,72.995,4.0,6.0,0.30972980316162113,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,695.0,69.86,74.25,72.055,1.0,744.0,0.30905842315673826,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,696.0,68.88,73.16,71.02,1.0,6.0,0.30368738311767574,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,698.0,67.41,71.18,69.295,1.0,21.0,0.29761444580078117,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,699.0,66.43,70.2,68.315,3.0,5.0,0.29480685668945306,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,700.0,65.45,69.28,67.36500000000001,40.0,1933.0,0.2933420275878905,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,701.0,64.48,68.3,66.39,1.0,3.0,0.29053443847656246,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,702.0,63.5,67.27,65.38499999999999,1.0,48.0,0.286567192993164,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,703.0,62.53,66.3,64.41499999999999,1.0,3.0,0.28394270751953116,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,704.0,61.56,65.36,63.46,7.0,12.0,0.2819285675048828,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,705.0,60.59,64.36,62.475,1.0,967.0,0.27863270202636714,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,706.0,59.61,63.38,61.495000000000005,3.0,8.0,0.2757335610961914,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,707.0,58.64,62.42,60.53,2.0,12.0,0.2732616619873046,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,708.0,57.67,61.46,59.565,1.0,11.0,0.27075924560546877,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,709.0,56.71,60.49,58.6,4.0,4.0,0.268012691040039,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,710.0,55.74,59.53,57.635000000000005,1.0,947.0,0.2655102746582031,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,711.0,54.78,58.56,56.67,1.0,19.0,0.26273320281982426,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,712.0,53.82,57.6,55.71,4.0,5.0,0.2601697518920898,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,713.0,52.86,56.64,54.75,4.0,17.0,0.25757578369140627,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,714.0,51.9,55.69,53.795,6.0,4.0,0.255164919128418,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,715.0,50.94,54.73,52.834999999999994,1.0,2038.0,0.25250991638183595,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,716.0,49.98,53.78,51.879999999999995,34.0,60.0,0.2500685345458984,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,717.0,49.45,52.82,51.135000000000005,31.0,15.0,0.24738301452636718,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,718.0,48.08,51.88,49.980000000000004,562.0,227.0,0.24506370178222658,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,719.0,47.13,50.99,49.06,10.0,43.0,0.2436599072265625,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,720.0,46.18,49.97,48.075,70.0,1764.0,0.23978421356201168,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,721.0,45.23,49.02,47.125,804.0,330.0,0.2371902453613281,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,722.0,44.29,48.08,46.185,240.0,57.0,0.23474886352539062,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,723.0,43.35,47.15,45.25,210.0,150.0,0.23249058532714845,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,724.0,42.41,46.21,44.31,13.0,56.0,0.2299881689453125,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,725.0,41.47,45.25,43.36,79.0,1842.0,0.22711954528808592,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,726.0,40.54,44.32,42.43,686.0,178.0,0.22473919799804684,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,727.0,39.61,43.39,41.5,411.0,117.0,0.22232833343505853,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,728.0,38.68,42.47,40.575,4.0,363.0,0.22003953796386716,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,729.0,37.76,41.55,39.655,321.0,200.0,0.21772022521972656,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,730.0,36.84,40.63,38.735,217.0,5710.0,0.21537039520263673,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,731.0,35.92,39.71,37.815,302.0,299.0,0.21295953063964845,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,732.0,36.12,37.44,36.78,515.0,564.0,0.18796588409423826,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,733.0,34.1,37.9,36.0,7.0,183.0,0.20850400878906244,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,734.0,33.19,37.01,35.099999999999994,4.0,96.0,0.20645935150146477,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,735.0,32.29,36.11,34.2,219.0,870.0,0.20420107330322262,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,736.0,31.39,35.17,33.28,26.0,238.0,0.20127141510009766,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,737.0,30.5,34.29,32.394999999999996,227.0,98.0,0.19919624053955076,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,738.0,29.62,33.39,31.505000000000003,10.0,203.0,0.19678537597656248,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,739.0,28.8,32.28,30.54,4.0,125.0,0.19120071502685548,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,740.0,27.95,31.42,29.685000000000002,6.0,1989.0,0.18930864410400394,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,741.0,26.99,30.59,28.79,6.0,64.0,0.18778278045654295,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,742.0,26.12,29.76,27.94,370.0,224.0,0.18619588226318357,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,743.0,25.26,28.93,27.095,204.0,263.0,0.18451743225097655,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,744.0,24.57,28.1,26.335,2.0,221.0,0.18274743041992186,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,745.0,23.57,26.08,24.825,22.0,4126.0,0.16423870437622073,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,746.0,23.91,25.24,24.575,2.0,233.0,0.16239240936279298,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,747.0,23.11,24.38,23.744999999999997,48.0,267.0,0.16019516571044923,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,748.0,22.3,23.56,22.93,2.0,243.0,0.15845568115234376,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,749.0,21.49,22.74,22.115,2.0,184.0,0.15662464477539065,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,750.0,20.69,21.93,21.310000000000002,32.0,4295.0,0.15483938430786137,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,751.0,19.88,21.15,20.515,12.0,498.0,0.1533440379333496,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,752.0,17.86,21.65,19.755,29.0,476.0,0.16825172576904301,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,753.0,18.45,20.97,19.71,4.0,365.0,0.1676108630371094,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,754.0,17.1,19.55,18.325000000000003,50.0,400.0,0.15757068023681642,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,755.0,16.85,18.02,17.435000000000002,14.0,3447.0,0.14615722015380855,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,756.0,15.33,17.77,16.55,2.0,1023.0,0.15068903518676763,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,757.0,15.39,17.32,16.355,1.0,296.0,0.15253533020019533,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,758.0,14.67,15.8,15.235,2.0,393.0,0.14112187011718752,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,759.0,13.95,15.11,14.53,4.0,736.0,0.13980962738037112,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,760.0,12.77,14.41,13.59,83.0,2277.0,0.13822272918701173,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,761.0,12.11,14.0,13.055,154.0,1774.0,0.1399622137451172,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,762.0,11.41,12.7,12.055,107.0,1230.0,0.13091384231567382,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,763.0,11.29,12.38,11.835,432.0,727.0,0.13343151733398437,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,764.0,10.66,11.74,11.2,465.0,806.0,0.13196668823242189,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,765.0,10.05,11.11,10.58,1552.0,2802.0,0.13044082458496092,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,766.0,8.94,10.7,9.82,510.0,731.0,0.1313563427734375,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,767.0,8.89,9.75,9.32,229.0,846.0,0.12572590591430666,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,768.0,7.87,10.09,8.98,621.0,743.0,0.13520151916503909,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,769.0,7.09,9.52,8.305,416.0,735.0,0.13373669006347655,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,770.0,7.26,8.23,7.745,1133.0,4003.0,0.12345236907958985,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,771.0,6.75,7.71,7.23,441.0,1253.0,0.12217064361572266,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,772.0,5.83,7.95,6.890000000000001,393.0,1392.0,0.12992203094482419,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,773.0,5.5,7.46,6.48,461.0,1131.0,0.12867082275390623,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,774.0,4.94,6.78,5.86,216.0,652.0,0.1248561636352539,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,775.0,4.8,6.0,5.4,473.0,12071.0,0.11951564086914063,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,776.0,3.89,5.43,4.66,235.0,734.0,0.1165249481201172,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,777.0,3.52,5.03,4.275,210.0,841.0,0.11544158493041992,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,778.0,3.85,4.6,4.225,109.0,1546.0,0.11373261764526366,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,779.0,3.39,4.46,3.925,186.0,1085.0,0.1157314990234375,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,780.0,3.05,4.0,3.525,1004.0,9612.0,0.11315278945922852,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,781.0,2.92,3.79,3.355,350.0,1884.0,0.11383942810058593,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,782.0,2.53,3.49,3.01,203.0,1040.0,0.11304597900390626,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,783.0,2.41,3.06,2.7350000000000003,74.0,887.0,0.10999425170898436,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,784.0,2.04,2.95,2.495,67.0,981.0,0.1116727017211914,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,785.0,1.45,2.58,2.015,815.0,3849.0,0.10892614715576171,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,786.0,1.23,2.36,1.795,306.0,21329.0,0.10837683624267577,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,787.0,1.37,2.34,1.855,141.0,1415.0,0.11118442535400389,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,788.0,1.18,2.17,1.6749999999999998,48.0,838.0,0.11121494262695311,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,789.0,1.23,1.78,1.505,41.0,1686.0,0.10672890350341799,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,790.0,0.52,1.6,1.06,1969.0,9632.0,0.10590493713378905,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,791.0,1.0,1.73,1.365,84.0,1068.0,0.1114895980834961,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,792.0,0.58,1.6,1.09,117.0,1527.0,0.11155063262939452,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,793.0,0.47,1.49,0.98,307.0,715.0,0.11188632263183593,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,794.0,0.4,1.39,0.895,118.0,2463.0,0.11231356445312499,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,795.0,0.77,1.0,0.885,163.0,2671.0,0.1049894189453125,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,796.0,0.19,1.22,0.705,178.0,847.0,0.11341218627929686,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,797.0,0.11,1.14,0.625,195.0,1127.0,0.11390046264648437,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,798.0,0.52,0.6,0.56,54.0,587.0,0.09961837890625,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,799.0,0.46,0.54,0.5,9.0,639.0,0.09961837890625,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,800.0,0.35,0.54,0.445,4675.0,55393.0,0.10181562255859375,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,801.0,0.19,0.91,0.55,143.0,915.0,0.11713529357910156,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,802.0,0.33,0.87,0.6,181.0,853.0,0.11829494995117187,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,803.0,0.29,0.36,0.32499999999999996,9.0,2400.0,0.1001066552734375,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,804.0,0.26,0.4,0.33,5.0,547.0,0.10425700439453123,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,805.0,0.24,0.77,0.505,122.0,4541.0,0.12183495361328125,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,806.0,0.21,0.75,0.48,509.0,1234.0,0.12342185180664064,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,807.0,0.19,0.25,0.22,40.0,2002.0,0.10157148437499999,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,808.0,0.17,0.7,0.435,88.0,408.0,0.12604633728027342,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,809.0,0.16,0.38,0.27,2.0,447.0,0.11353425537109374,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,810.0,0.1,0.67,0.385,328.0,5801.0,0.12928116821289062,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,811.0,0.13,0.66,0.395,2.0,854.0,0.1310511700439453,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,812.0,0.12,0.65,0.385,12.0,586.0,0.132821171875,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,813.0,0.11,0.33,0.22,38.0,430.0,0.1186611572265625,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,814.0,0.1,0.32,0.21000000000000002,1.0,1109.0,0.12000391723632811,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,815.0,0.09,0.62,0.355,17.0,1557.0,0.13794807373046875,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,816.0,0.08,0.61,0.345,4.0,399.0,0.13959600646972659,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,817.0,0.07,0.6,0.33499999999999996,1.0,365.0,0.1412439392089844,765.1599731445312
2026-09-03 03:36:51.775415,2026-09-30,0.07584310707080796,C,818.0,0.07,0.6,0.33499999999999996,6.0,119.0,0.14331911376953127,765.1599731445312
